product_id,product_handle,current_title,current_vendor,current_body_first_200,detected_manufacturer,confidence,evidence_summary,recommended_vendor_correction,sub_brand_detected,decision,product_type,sku_sample,sku_prefix,ambiguous_prefix
9943316529465,laptop-holder-for-100-ma1c-100-ma2c-monitor-arms,Laptop holder for 100-MA1C & 100-MA2C monitor arms only,Brant Business Interiors,Laptop mounting tray that attaches to the 100-MA1C and 100-MA2C monitor arms only . Swap the tray onto the arm in place of a monitor to mount a laptop for flexible dual-use workstations. Secure retent,NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,Laptop Holder,HDL-100LPTP,HDL,HDL
9944186683705,delivery-charge-tailgate,Delivery Charge (Tailgate),Brant Business Interiors,,NONE,UNKNOWN,service/non-product line item (delivery/installation/etc.),NONE,,SKIP,,Delivery300,DELIVERY,
9945372459321,sonic-armchair-upholstered-seat-polypropylene-back-casters-6574,"Sonic armchair, upholstered seat & polypropylene back, casters (6574) — 6574",Brant Business Interiors,"Sonic™ Armchair, Upholstered Seat & Polypropylene Back, Casters (6574) Dimensions: W23 x D21.5 x H33 IN.",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB6574,GLB,
9952132563257,delivery-installation,Delivery & Installation,Brant Business Interiors,Delivery & Installation,NONE,UNKNOWN,service/non-product line item (delivery/installation/etc.),NONE,,SKIP,,Delivery & Installation$50,DELIVERY,
9960567046457,keys-2-set,Keys 2/set,Brant Business Interiors,Keys for Global Cabinets Custom order: Non Returnable Key Shape may differ,NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,,,,(no-sku)
9963313004857,levels-bookcase,Levels bookcase,Brant Business Interiors,"Introducing Levels, HDL’s new multi-tiered, layered office furniture series that combines contemporary metal details with durable laminate designs. Choose from over 80 IN-STOCK , high quality, modular",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL LEV-6532BK,HDL,HDL
9963964367161,follower-block-mvlfb,Follower block mvlfb,Brant Business Interiors,"MVLFB Follower Block Important Note: This item is made only for the MVL25 Series Vertical File. For use with 25""D letter and legal vertical files. Specifically designed to hold up file folders. Specif",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-MVLFB,GLB,
9968003612985,round-metal-base,Round metal base,Brant Business Interiors,"Features Heavy-duty, Low-profile adjustable glides Perfect for lunchrooms and cafeterias Black (BL), White or Silver (SL) powder coat finish 3 Base Height available (not including top) Ships in two ca",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL-900-ROU20SIL,HDL,HDL
9968013639993,fax-printer-machine-stand,"Fax, printer, machine stand",Brant Business Interiors,"Heavy-duty mobile stand built for printers, fax machines, and multi-function copiers. A stable steel base and lockable casters make it easy to reposition without unplugging or lifting the machine. Sup",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL-SA-84-3220,HDL,HDL
9968549429561,temptations-office-suite,Temptations office suite,Brant Business Interiors,"This suite offers style and functionality Available in many colours, Temptations is available in many sizes, made to order. Dimensions: Back Wall 120"" x 76"" High / Table Desk 72"" x 30"" Made in Canada ",NONE,UNKNOWN,no manufacturer signal; sku_prefix=IOF,NONE,,,,IOF-B2016-62,IOF,IOF
9968549888313,temptations-office-suite-copy,The corporate office suite,Brant Business Interiors,"This suite offers style and functionality Available in many colours, The Corporate"" is available in many sizes, made to order. Dimensions: Back Wall 86"" wide x 72"" High / Desk 132"" x 24"" Made in Canad",NONE,UNKNOWN,no manufacturer signal; sku_prefix=IOF,NONE,,,,IOF-B2016-49,IOF,IOF
9982113481017,eor-guest-chair-mvl3920b,Eor guest chair — MVL3920B,Brant Business Interiors,Eor | Upholstered Guest Chair multi-purpose guest chair bonded Black Leather durable steel four-legged frame contoured back and seat cushions with waterfall seat edge welcoming soft self-skinned polyu,NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,,,,(no-sku)
9982116069689,low-back-stacking-chair-mvl2747,Low back stacking chair — MVL2747,Brant Business Interiors,MVL2748 Minto | Low Back Stacking Chair Stacking chair Fully upholstered seat and frame Round tube steel frame,Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLO' in sku->Global Furniture Group; [HIGH] model_code:'MVL2747 (MVL Ibex line)' in title->Global Furniture Group; [HIGH] model_code:'MVL2748 (MVL Ibex line)' in body->Global Furniture Group,Global Furniture Group,,APPROVE,,GLOMVL2747,GLOMVL,
9983628968249,l-shape-suite-layout-41c,L-shape suite layout # — 41C,Brant Business Interiors,Includes: Rectangular Bullet Top Desk 48” Rectangle Top Laminate. Hanging Modesty Panel Freestanding Pedestal - No Top Wardrobe / Storage Cabinet Open Overhead Storage Laminate Doors For Overhead Stor,NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL-Layout 41C,HDL,HDL
10008720867641,custom-reception-unit-accessories,Custom reception unit & accessories,Brant Business Interiors,"As per Drawing, Sizes as shown.",NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,,,,(no-sku)
10012482797881,student-chairs-3-sizes,Student Chairs (3 sizes),Brant Business Interiors,"Features: SOFIA Educational Chairs K-12 Available Seat Finishes: • 3 sizes of chairs - 14”, 16”, 18” • Reinforced with 19mm x 1.7mm thick crossbeams • Base finish is Chrome plated • One piece injectio",NONE,UNKNOWN,no manufacturer signal; sku_prefix=EDU,NONE,,,,EDU-SOFIA-LEG-14,EDU,EDU
10017041875257,spritz-with-arms-and-castors-6765c,Spritz with arms and castors — 6765C,Brant Business Interiors,"Mobile and comfortable, Spritz keeps everyone engaged. The series extends itself with work chairs in two back heights and counter/transaction height stools. The translucent, elasticized mesh back is a",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLO' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLO-6765C,GLO,
10023161004345,arm-caps-for-2330-chair,Arm caps for 2330 chair,Brant Business Interiors,Model # 014038973-A for Model # 2330 Chair Sold as eaches. Order 2 ( Left and Right Arm) Not exactly as shown. NON Returnable. Price includes handling,NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,,,,(no-sku)
10024625176889,solo-gues-chair,Solo guest chair — 5225SSU,Brant Business Interiors,Contoured seat and back and waterfall seat edge provide extended comfort with armcaps finished in urethane. Standard upright position tilt-tension/tilt-lock/seat height adjustments on chairs with cast,Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLO' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLO5225SSU,GLO,
10029504528697,cord-cover,Cord cover snake,Brant Business Interiors,Wire Management Snake for Height Adjustable Units length can be easily changed moves with your unit 3 Colour options,NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL-100-WM1300,HDL,HDL
10030448312633,white-board-magnetic-mobile-on-wheels,White board magnetic (mobile) on wheels,Brant Business Interiors,"Features 35.6 x 43.4"" Magnetic Glass (Streak-free) Whiteboard (Side 1) & Tack-able Felt (Side 2) surface 34.2 x 3.2"" Storage tray 37.7 x 26.4"" Footprint mobile aluminum base with locking casters Each ",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL 100-7138MWF,HDL,HDL
10040680808761,pneumatic-single-table,Pneumatic single table,Brant Business Interiors,"The Pneumatic Sit-Stand Mobile Desk lets you move seamlessly from sitting to standing with a smooth, lever-operated pneumatic lift. A sturdy aluminum frame is finished in sleek silver or black Adjust ",NONE,UNKNOWN,no manufacturer signal; sku_prefix=IOF,NONE,,,,IOF-PN2420,IOF,IOF
10043552071993,sonic-armchair-polypropylene-seat-back-6513,"Sonic armchair, polypropylene seat & back (6513) — 6513",Brant Business Interiors,"Sonic is ideal for meeting rooms, office guest seating, food facilities, lecture halls, and just about anywhere. Dimensions: W23 x D21.5 x H33 IN.",NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,,,,(no-sku)
10046412554553,solid-steel-shelving-starter-set,"Solid steel shelving, starter set",Brant Business Interiors,These rugged and dependable T-Bolt™ shelving units deliver real supporting strength for all types of storage uses. Quality shelving for heavy-duty storage solutions. Offset angle post support heavy lo,NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,,,,(no-sku)
10052613177657,colour,Colour,Brant Business Interiors,,NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,Avis-add-charge,,,(no-sku)
10053881692473,l-shape-workstations,"L-shape workstations (9 sizes, 8 colours) — 9 sizes",Brant Business Interiors,"Quality, choice and value are key ingredients that define the Innovations series. Combining high quality furniture with an abundance of components and finishes to choose from, along with our exception",NONE,UNKNOWN,no manufacturer signal; sku_prefix=INV,NONE,,,,INV3060DS-INVHPF-INV2430RSBR,INV,INV
10084137697593,lateral-file-used-5-drawer-beige-nevada,Lateral file (used) 5 drawer beige nevada — 5 drawer,Brant Business Interiors,Features Levelling glides standard Cam locks with removable cores are standard File bars included Interlock system prevents tipping by allowing only one drawer to open at a time Counterweights availab,NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,,,,(no-sku)
10085789335865,grommet-hole-cover,Grommet hole & cover,Brant Business Interiors,"2"" Plastic Cover For Local locations only Includes onsite cutting Hole Size: 2"" Cover Size: 1.76""",NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,,,,(no-sku)
10085804048697,table-tops,Table tops (17 shapes & sizes),Brant Business Interiors,"Construction Tops and Gables are 1"" thick. All are thermally fused melamine on a 45 pound, industrial particle board core. Leveling glides are standard on all floor models. Edge Details All INV series",NONE,UNKNOWN,no manufacturer signal; sku_prefix=IOF,NONE,,,,IOF-UN3624TOP/NGM,IOF,IOF
10086725615929,table-desk-height-adjustable,Table desk height adjustable,Brant Business Interiors,"This Canadian made Table Desk is available in 6 sizes. Base Quick assembly 2-leg, 3-stage electric height adjustable table base beam and leg columns with motors are all preassembled unfold leg columns",NONE,UNKNOWN,no manufacturer signal; sku_prefix=IOF,NONE,,,,IOF-HA#014-2460,IOF,IOF
10086763954489,lateral-file-storage-cabinet-with-shelves-copy,Lateral file & storage cabinet with shelves,Brant Business Interiors,"Made in Canada Framed with 1"" thick construction with locking drawers and doors. Adjustable shelves Frosted Plexi-Glass door fronts with Aluminum Frame Full Suspension drawers 4-5 Week Lead time.",NONE,UNKNOWN,no manufacturer signal; sku_prefix=IOF,NONE,,,,IOF-UN3066LF/SC/GD/21,IOF,IOF
10102429090105,corner-maker-12,Corner maker — 12,Brant Business Interiors,"Features Stamped steel construction Adjustable design fits 1"" - 2.25"" thick work surfaces 12"" wide design for minimum setback from work surface Track mounting capability allows attachment of keyboard ",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HZN,NONE,,,,HZN-CM2,HZN,HZN
10102435873081,i-pad-holders,Ipad holders,Brant Business Interiors,"Anti-Theft, floor mounted enclosure/stand for iPad tablet Features Lock and key secured case for tablet Home button accessible 90 degree rotation and 75 degree tilt adjustable Interior cable managemen",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HZN,NONE,,,,HZN-ECAPSF02,HZN,HZN
10102505341241,coat-tree,Coat tree,Brant Business Interiors,"Coordinating coat trees come in three styles, all with stabilizing levelling glides.",NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,,,,(no-sku)
10102691627321,corner-maker-2-sizes,Corner maker — 2 sizes,Brant Business Interiors,"CornerShaper™ The single solution designed to turn vacant right angles into convenient useful workspaces. To enable easy selection, the Corner Shaper™ is available in three widths, 26” (660mm), 19½” (",NONE,UNKNOWN,no manufacturer signal; sku_prefix=ERG,NONE,,,,ERG-CS25703,ERG,ERG
10107361100089,folding-chair-cart,Folding chair cart,Brant Business Interiors,Cart will stack & hold 32pcs TLT-FC6 chairs or 26pcs TLT-FCB6 chairs TLT-FCB6 chairs stack in alternating directions Same durable finish as chairs Hard locking casters (suitable for carpet or other so,NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL-TLT-CCART,HDL,HDL
10111254855993,6-drawer-end-tab-cabinet-s128-drawers,6 drawer end tab cabinet S128 drawers — 6 drawer,Brant Business Interiors,"Made in Canada Cabinets with fixed shelves, receding doors, and looped full pull handles accommodate letter size files and file pockets Includes 3 plate dividers per shelf and easily accessible lock P",NONE,UNKNOWN,no manufacturer signal; sku_prefix=TEK,NONE,,,,TEK-LLF60L2036D1A 2102204,TEK,TEK
10128782164281,round-table-29-high-8-colours,"Round table 29"" high (8 colours) — 8 colours",Brant Business Interiors,"Round Table Square Flat Base (Silver or Black) 1"" Thick Top Usually ships in 1 week",NONE,UNKNOWN,no manufacturer signal; sku_prefix=INV,NONE,,,,INV900-SQB20-BLK R30,INV,INV
10128802709817,electric-desk-riser-dual-monitor-arm,Electric desk riser + dual monitor arm,Brant Business Interiors,Electric Desk Riser + Dual Monitor Arm Large 37.25”” x 20.5” work surface. EVR Enhanced Vertical Range from 4.7” to 21.7”. Electric lift system raises up to 40 lbs. Rear grommet for optional monitor a,NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,,,,(no-sku)
10132451787065,round-table-42,Round table — 42,Brant Business Interiors,"42″ round, X-base, 8 finishes — a meeting room table that fits where a rectangular table won’t. This 42″ round meeting table seats four to five attendees comfortably in a footprint that works in consu",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL-INV42RT-INV-XB26,HDL,HDL
10158668710201,demeter-mid-back-ergonomic-chair-buyers-choice-award,"Demeter mid back ergonomic chair ""buyers choice award""",Brant Business Interiors,"Features: • Upholstered, high density moulded foam fabric seat & mesh back • Seat depth adjustment • 3D arms • Pneumatic seat height adjustment • Dual nylon casters, ideal for soft or hard floors • AN",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HZN,NONE,,,,HZN-DEM HB,HZN,HZN
10159634022713,educational-student-tables-5-shapes-sizes,Educational Student Tables (5 Shapes & Sizes),Brant Business Interiors,Educational Tables Available Finish: Maple (HIGH PRESSURE LAMINATE MPL) • High Pressure Laminate Tops • Radius corners • Grey 2mm edge banding • Height adjustable pin height legs range from 21.5” - 30,NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL-EDU-SQ48-RPH2,HDL,HDL
10170849231161,evolve-workstations,Evolve workstations,Brant Business Interiors,"Evolve® Stack. Connect. Support. Evolve offers tailored solutions that shape space, connect people and support new ways of working. Evolve provides the backbone to building complete office landscapes.",NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,,,,(no-sku)
10179884024121,delivery,Delivery,Brant Business Interiors,Delivery service for Office Central / Brant Business Interiors orders. Select the option that matches your destination and delivery needs. Our team confirms scheduling and access requirements after yo,NONE,UNKNOWN,service/non-product line item (delivery/installation/etc.),NONE,,SKIP,Service,,,
10179884155193,installation-1,Installation,Brant Business Interiors,On-site installation service for furniture delivered by Office Central. Pick the option that matches what you ordered — a member of our team will confirm the appointment after checkout. Standard Insta,NONE,UNKNOWN,service/non-product line item (delivery/installation/etc.),NONE,,SKIP,Service,,,
10182901629241,vitrola-lounge-seating-4-size-options,Vitrola lounge seating (4 size options) — 4 size,Brant Business Interiors,"1 2 Vitrola™ Vitrola™ is a finely-tailored, transitional reflection on the 19th century French Empire style. Simplified geometry and proportions make it right for the times. Classic soft seating uphol",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB8271,GLB,
10192184049977,ultra-guest-chair,Ultra guest chair,Brant Business Interiors,MVL11743 Ultra | Armless Medium Back Guest Chair Cantilever style base Welded steel frame with Chrome finish Armless Upholstered in LuxPlus vinyl,NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,,,,(no-sku)
10196145045817,part-time-task-chair-with-height-adjustable-arms-mvl,Part-Time | Task Chair with Height Adjustable Arms MVL,Brant Business Interiors,"MVL2846 Part-Time | Task Chair with Height Adjustable Arms Part-Time series is a collection of office chairs proudly made in Canada, designed to offer exceptional value without compromising on comfort",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group; [HIGH] model_code:'MVL2846 (MVL Ibex line)' in sku->Global Furniture Group; [HIGH] model_code:'MVL2846 (MVL Ibex line)' in body->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-MVL2846,GLB,
10197008449849,fame-high-back-weight-sensing-synchro-tilter,Fame | High Back Weight Sensing Synchro-Tilter,Brant Business Interiors,"Designed to balance comfort, performance and value, Fame delivers reliable support with a clean, modern look. This ergonomic task chair features a breathable mesh back for air-flow and a height adjust",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-OTG11401,GLB,
10197035385145,wave-high-back-synchro-tilter,Wave | High Back Synchro-Tilter,Brant Business Interiors,"Built for professionals who spend long hours at their desk, Wave combines dynamic support with modern design. Featuring a breathable mesh back and many adjustments, this ergonomic task chair promotes ",NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,,,,(no-sku)
10212197105977,upscale-meeting-boardroom-tables-3-sizes-8-colours-3-sizes-copy,"Upscale meeting / boardroom tables 3 sizes, 8 colours — 3 sizes (Copy)",Brant Business Interiors,"Features Inset extruded black aluminum frame creates a sturdy, lightweight, base without compromising leg space and allows for maximizing seating capacity Features sleek contoured angled legs in your ",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL-INV-RT9648-MUP,HDL,HDL
